code	title	info
1530075	새엄마는 나쁘지 않아요	  책빙의 계모 아들양육 다정남주 집착남주 생존이 표인여주 만렙인아들 아들덕질     어린 남주를 학대하다가 비참하게 죽는 새엄마에 빙의했다   세상에 이렇게 사랑스러운 아이를 때릴 데가 어디 있다고   그런 최후를 맞이할  는 없다고 다짐하고 남주에게 잘 해주려는데    에스칼은 절대로 내 후계자로 인정하지 않을 테니 안심해  레나     네    망할 남편은 내 속도 모르고 아이를 박대하고    저 아이를 마물 벌단에 보내는 게 어떻겠냐      살에게 마물을 잡으라고요    친정아버지까지 아이를 쫓아내지 못해 혈안이다    시키는 대로 말 잘 들을게요  제발 버리지 마세요    걱정하지 마  내 새끼  엄마가 지켜줄게         
1514351	시한부 공작부인은 영생을 위해서라면	  사랑하는 사람들과 불로불사의 삶을 살고싶다   사생아 공작부인으로 무시 받으며 살던 그녀는 불치병에 걸리고 우연히 대마법사였던 전생의 기억이 떠올리게 된다  너무도 행복했던 과거  잃어버린 꿈을 되찾길 결심한 그녀는 우선 무심한 남편과 가족부터 정리하려는데          어째 오해를 산 것 같다      부인  당신 그렇게 해서 내게 정을 떼려는 거잖아     네    당신 떠나고 나 혼자 남겨지면 후회하고 자책할 거 아니까  그래서 이렇게 못된 척 하는 거 모를 줄 알았습니까      이혼한 전남편이 내 앞에 나타나 헛소리를 해대고      어머니   어머니  잘못 했습니다  그렇게 아프신 줄도 모르고     엄마  내가 잘못했어  이제부터 엄마 말 잘들을 테니까 우리 집에가  응      남남이 된 되바라진 양아들  딸이 개과천선을 하고       그땐 그저 모든 책임을 너에게 돌리고 싶었던 거야  내가 너무 어려서  너는 나보다 더 작고 여리다는 걸 몰랐어     평생을 괴롭혀온 오빠는 무릎을 꿇고        내가 그렇게도 싫으냐     무관심했던 아버지는 눈물만 뚝뚝 흘린다     내가 바랐던 건 당신들이 내 삶에서 꺼져주는 거지  돌아와달라고 매달리는 게 아닌데        끝이 보이지 않는 영원한 시간이  정말 행복할 거라고 생각해요    그건 그녀의 입장에선 두번 생각할 가치도 없는 헛소리였다  하지만 뺨을 감싼 손끝에서 느껴지는 체온에  자신을 걱정스레 바라보는 애정어린 눈빛에 얼어있던 마음이 조 씩   조 씩 녹아내리기 시작하는 것이다   시한부 공작부인은 영생을 얻고 정말 행복해 졌을까    가족후회물  전남편후회  그러나남주는새남자  약착각계                                      
1520355	뉴비세스 메이커	  게임물 총질하는 힐러 여주 뉴비세스 메이커  가상현실 스 리 롤플레잉게임 즐겜러 게임 하려고 휴학했습니다      이름을말할 없는그분 이 거래를 요청했습니다    이름을 말할   없는 그분  이 상황에서 거래를 요청할만한 인물은 하나였다  희연은 그녀의 뒤를 쫄래쫄래 쫓아오는 남자에게 물었다     왜요    받아주세요  네  받아주세요 뉴비     애절하게도 빌었다  희연은 떨떠름한 얼굴로  단은 거래 요청을 받았다  눈앞에 칸별로 구분된 창이 뜨는 것과 동시에 온갖 아이템이 그 안을 채우기 시작했다   희연이 그것에 대해 아무 말도 하지 못하고 서 있자 남자는 방긋방긋 웃으며 말했다    뉴비 지원 정착 이에요  언제 제 차례가 올까 싶었는데 저도 이런 걸 드디어 해 보네요    뭔데 그거  왜 게임사에서도 안 챙기고 안 만든 정착  지원 제도를 멋대로 만드는 건데   희연은 당혹스러운 심정으로  단은 거래를 취소시켰다  이름을 말할   없다는 분께선 그런 희연의 선택에 경악했다    왜요  왜 거절하세요  혹시 마음에 안 드세요  부족한가요  뉴비   가지 마세요  아무것도 없이 숲에 가면 위험해요      이름을말할 없는그분 이 거래를 요청했습니다  거부합니다     이름을말할 없는그분 이 거래를 요청했습니다  거부합니다     이름을말할 없는그분 이 거래를 요청했습니다  거부합니다    스킬  소매 넣기 에 당했습니다    스킬  소매 넣기 에 당했습니다    스킬  소매 넣기 에 당했습니다     뭐    희연이 뒤늦게 이름 못 말한다는 유저를 돌아봤지만 이미 그곳은 텅 빈 뒤였다   말도 안 되는 스킬에 당해버린 희연을 약 올리듯 그녀의 앞에 시스템 창이 줄줄이 이어졌다    황 의 머루 나무 열매    을 얻었습니다    회복포션 제작자   길드장의적     을 얻었습니다    악의의 응집 제작자   길드장의적    을 얻었습니다    놀랍도록 훌륭하고 날카로운 초보자를 위한 기본 단검 제작자   이름을말할 없는그분 을 얻었습니다    놀랍도록 훌륭하고 단단하며 질긴 초보자를 위한 기본 가죽 갑옷 제작자   이름을말할 없는그분 을 얻었습니다    놀랍도록 훌륭하고 신속한 초보자를 위한 기본 가죽 신발 제작자   이름을말할 없는그분 을 얻었습니다      소매 넣기   당해버렸다 크윽   업적 달성    업적 효과   마을 사람들은 당신을 볼 경우 왠지 모르게 측은하고 도와주고 싶다는 생각이 듭니다      미쳤나 봐    진짜 미쳤나 봐        자 뉴비   모든 게임의 최종 콘텐츠가 무엇인지 아시나요     섭종     너무 극단적인데    그는 눈을 깜박이며 당황한 표정을 지었다  아무래도 너무 앞선 생각을 한 듯싶었다   흠흠 헛기침을 한 그는 다시 설명했다    모든 게임의 마지막 콘텐츠는 바로 뉴비 육성하기  즉  뉴비세스 메이커    희연은 그 말에 한동안 멍하니 서 있다가 어떻게 반응할지 결정했다    와 그렇구나                                                                        이거 쓰려고 직접 해 봤습니다  뉴비세스 메이커  희생된 친구에게 애도를               아이디             
1536341	상단주 남편 채용의 건	 젊은 나이에 거대 상단의 주인이 된 칼리 브라우닝   돈 많고 백 없는 그녀에게는 재산을 노리는 구혼자들이 끊임없이 접근한다  침대에 기어들어온 사내의 다리 사이를 걷어찬 날  그녀는 결심한다    그래  남편을 사자    그러나 간신히 찾아낸 남편감은  살이나 어린  연하의 소년 후작 이었다    그런 꼬맹이랑 어떻게 결혼을 해    참고로 다른  는 알콜 중독 빚쟁이   대 노인  도박 중   가정 폭력 이혼남        인생  뭘까   몰락 귀족을 돈으로 사서 방패막이로 쓴다는 최후의  단  그녀는 결국  가진 거라고는 미모와 젊음뿐인 연하 소년을 기간제 특  고용직 직급  남편 으로 채용하게 되는데        애가 착해  진짜로  너무 착해서    상단주는 곤란하다  그를 이용하는 데서 그치지 않고 점점 더 잘해주고 싶다    당신을 사모하는 제 모습은 처음 보시잖아요  그전까지의 저와 같을   없겠지요    소년은 자란다  어느 틈에 청년이 되어  과 다른 눈으로 그녀를 본다          연하연상 계약 부부의  상 성장 연애 소동극    계약결혼  나이차커플  연하남   당찬여주  존댓말남주  조신남  능력녀  직진다정남  회빙환    상물  성장물                                           
1533669	집착광공은 필요 없어	  가이드버스   역하렘   로코  세기말 비엘소설 속  집착광공의 말단 부하로 빙의했다  가이드로 빙의했으면 잘생긴 남주들을 보며 팝콘이나 먹었을 것을   최전방 뛰는 쉴드 어빌리티 에스퍼라니     년 차 현역 군인  중사  이나리는  시한부  년 차를 남겨놓고 퇴직하여 편안한 삶을 꿈꿨지만  예상치 못하게 자신의 파장과 맞는 해군 소령  가이드 박주환을 만나게 된다  잘생기고 매너 좋은 주환에게 가이딩의 신세계를 경험한 그 날부터   그녀가 알고 있던 소설은 비틀어졌다    내가 지  미리  러두겠는데    사내 연애하다가 전장에서 많이 죽었다    그러니까  너희   똑바로 안 하고 함부로 썸 타면 전장 나가기 전에 내 손에 죽는 줄 알아  내 허락받고 썸 타라고    자신을 갈구기만 하던 최 강 대령 은 안 하던 짓을 하며 나리의 주변을 맴돌고    페어시스템 아래  영원한 페어는 없었습니다     그러니까   이제부터 욕먹을 짓을 좀 해볼 겁니다    햇살처럼 다정했던 유 한 소령 은 달콤살벌하게 흑 한다    오마이갓       이건  세기말 소설 멸망의 징조인가요    이거 누가 봐도 질투  맞지  맞잖아악       감정과 본능 그 애매하고도 아슬아슬한 줄타기  나리의 어장관리엔 대책이 없고   이놈의 상사 세 놈 비위 맞추다가 정신줄 바싹바싹해진다    하하  제가 낯을 많이 가려서 자만추를 지향하거든요    나라와 기관이 중매쟁이도 아니고  누구와 누구를 점 로 매겨서 운명이네 어쩌네 하는 게   전 좀  불편합니다    그런 말을 함부로 해서 행복하게 개고생을 할 줄이야    에스퍼와 가이드   대  매칭   페어시스템을 뽀개봅시다   뭐로   다다익선  역하렘으로                           네이버 
1531130	어린 흑막의 형수님이 되었다	 빙의 후 우연찮게 마물에게 당할 위기에 처한 남자 아이를 구했다  그런데  얘가 흑막이었다    이 여자와 결혼 해  내가 확인했는데 이 여자라면 이용하고 버려도 뒤탈이 없을 거야    내 호구조사를 마친  살의 어린 흑막이 제 형에게 말했고    제국에서 하나뿐인 대공가  차남을 납치하고  장남을 폭행하고 성추행까지한 죄로 효  되고 싶지 않다면     국색 눈동자를 가진 세계관 최강자가 뇌쇄적으로 웃으며 말했다    저와 결혼하시는 게 좋을 겁니다    권유처럼 들렸지만 그건 명백한 협박이었다       그런데    내가 아니었으면 만나 지도 못했을 텐데  형  은 내 껀데    후  하나 뿐인 형의 아내를 넘보면 쓰나  네 말대로 형 인데    애틋하기만 하던 형제들의 사이가 벌어지더니    형   앞에서만 나는  나 로 있을   있어  그러니까 아무데도 가지 마    다시는 제 곁을 떠나려고 하지 마십시오  제가 미쳐버리는 꼴을 보고 싶지 않다면    눈이 돌아버려서 나를 감 하려고까지 하는데    갑자기 왜 이러세요  우리 이런 관계 아니었잖아요      책빙의  육아물빙의  태권도 메달리스트여주  조신한맹 남주  안조신한치와와도련   흑막도련   흑막남편  얼떨결에흑막여주  주먹으로암흑길드평정  집착도련   내가먼저발견했어  집착남편  결혼은나랑했어  철벽여주  다꺼져줬으면  로코  유사육아  선결혼후연애  이용하고버린다며   이혼하자니까  왜눈이돌아버리는데    원하는 건 다 해주는 감 물     힘으로 다 부 고 도망치는 여주   재앙의 주둥아리 짓은 발닦개가 되어 갚는다     아리    미 
1534725	나혼자 가이드	  가이드물  차원이동  역하렘한   꼼짝없이 게이트 발현에 휩쓸린 줄 알았는데 사실은 차원이동이었다  게다가 이곳 세상엔  에스퍼가 있는데 가이드가 없다   세상에    나 혼자 가이드라니   
1532322	황녀는 악당을 꿈꾼다	   삶과 다르게 살기로 했다    고개를 숙이지도 어깨를 움츠리지도 않을 거야  밟으면 꿈틀 할거고  때리면 손이라도 물거야  나는 캘름스퍼드가의 하나뿐인 진짜 황녀니까      무시하는 오빠에게 눈을 치켜뜨고 말했다    밥 먹는데 괜히 시비 걸지 마    학대하던 시녀장에겐 물을 먹였다    옷 안 벗고 뭐해  새벽녘 깨끗한 기운에 하는 냉  욕이 가장  련에 좋다고 했잖아  기억 안나    괴롭하던 영애에겐 당했던데로 똑같이 돌려줬다    무슨 말이에요  흰색 드레스는 생  주인공인 저만 입을   있는데  색깔까지 맞춘걸 보니 영애가 따라한게 분명한데요        이번 생에 가장 많이 변한건  흑막 마법왕이다  대륙을 불구덩이로 몰아넣은 전쟁광  살기 위해서 내가 납치해 키운 아이    레이븐과 나는 본궁 입구에서 마주쳤다  비서가 레이븐이라고 알리지 않으면 몰라볼만큼 그는 변해 있었다    레이븐  레이븐이 맞아    나보다 두 뼘이나 높은 키  단단해보이는 어깨  이마를 덮은 부드러운 칠흑같은 머리칼  보석처럼 반짝이는 자색 눈동자만이 예전 모습 그대로였다    맞아  그 레이븐이야  루스드라    눈물이 차올랐다    나쁜새끼    나는 레이븐을 와락 끌어 안았다    누나  보고 싶지도 않았어  어떻게   년동안 연락을 끊고 살아    분명 내가 안았는데  녀석이 너무 커버려 안긴꼴이 됐다  커다란 손이 뺨에 닿았다  거친데도 한없이 부드러운 손길    어릴때 그 귀여운 아이는 어디 있는 거니    레이븐의 손을 잡아 내렸다   커다란 손 곳곳에 상처가 가득했다    손이 왜이래  대체 그동안 어떻게 살은 거야  누나한테 말버릇은 그게 뭐고    틀렸어    나를 향해 내리깐 눈이 기이한 빛을 냈다    응    누나라고 안 할거야  그래서 떠난거니까    기다란 손가락이 내 손가락 하나하나를 파고들어 옥죄었다     성장물 힘숨찐여주 걸크러쉬  출생의비밀 신도조련하는여주  남주납치하는여주 남주키우는여주  키워놨더니요망떠는남주 집착남주  연애는조 뒤    
1445388	그 공작님의 연애방식	 악역 영애지만 남주에게 잘해서 살아남아 보겠습니다    환생물  구원서사  유사근친  다정남  선돌봄후연애  여주에게 푹 빠진 남주  여주처돌이 남주  여주에게만 상냥한 남주  환생했다  판타지 소설  공작이 소드마스터가 되었다  에   한데 알고보니 내가 그 판타지 소설의 악역 영애란다   심지어  누   누    이라며 가족애를 갈구하는 남주가 매달리는데도 학대하고 내치기하다 죽는 희대의 악녀다   그렇게 죽을 순 없지  상단도 잘 가꾸고 돈도 잘버는데 내가 왜 죽어야해   그래  돈으로 남주를 한번 제대로 키워보자  그러면 재도 나 미워하지 않고 보호해 주겠지   그래서 선생도 붙이고 사교계에선 어째야 하는지도 전부 다 가르쳐주었다  서류 업무도 모범을 보여 가르쳐줬다   상단도 어마어마하게 키워놨다   한데 막상 그러고 나니 전쟁터에 갔던 남주가 돌아오니 나보고    누   저와 약혼해 주세요    란다                           
1524512	상태창에서 시한부가 빗발친다	 나는 지  개인주택 하나를 부 기 위해 굴착기를 운전하고 있다  이유는 터무니없다   가 내 최애를 죽였기 때문이다     저 사탄새끼를 없애러 가는 길에 책빙의 당했다  그것도 내 차애였던 네프티스 공작영애로  앉으면 악당  서면 흑막  걷는 모습은 테러리스트  그 고고한 자태를 칭송하며 뭇사람들이 이르길  네프티스의 미친개라 했다   네프티스의 미친개가 되어 절망한 것도 잠시  더 큰 절망이 시스템창으로 떴다    여명이 갱신되었습니다  사형 집행 까지       하지만 이는 극복할   있는 운명이었다  귀족의 신분만 버리면 귀한  숨은 이어갈   있었으니까  나는 공 에서 쫓겨나 평민의 삶을 살며 자유를 구가하기로 했다    여명이 갱신되었습니다  황립 크로웰 아카데미 미입학시 사망          이 미친 시스템창이 나를 죽이고 싶어서 환장했나보다      퓨은              
