code	title	info
1525206	오빠 손은 약손       습작예정 	  서양   고 위  기떡   뽕빨   유사근친  피한방울안섞인남매  강압적관계  자보드립  더티 크  도구플  계략남  절륜남  다정남  순진녀   가씬을사랑함  유르노아 체스터  그는 아 라에게 다정하고 상냥한 오라비였다  피 한방울 섞이지 않았지만 남매로 살아온 기간    년  변하지 않을 것만 같았던 두 사람의 관계가 아 라의 성년식 이후 변하기 시작했다    아흐  윽    아래를 꿰뚫는 엄청난 격통에 굳게 감겨 있던 그녀의 두 눈이 번쩍 뜨였다  아픔에 몸부림치면서도 흐릿한 시야가 연신 제 몸 위에 올라탄 사내를 훑었다   하얀 얼굴이 창백하게 질렸다  아 라를 짓누른채 아래에 성기를 쑤셔넣은 남자는 다름 아닌 그녀의 하나뿐인 오라비였다    불안해하지 마  아 라  곧 좋아질 거야  모든 것이    언제나처럼 상냥하고 다정한 오라버니의 음성이 두려움에 떠는 아 라의 귓가로 쏟아졌다      는 계속 추가될   있습니다  피 한방울도 안 섞인 남매근친 입니다                                                     
1529261	황제가 된 김에 다 가지련다	 악녀인데 소설 속 구원자가 되어버렸다   하고 싶은 거 다 하면서 살았을 뿐인데 어쩐지 주변인 들이 심상치 않아졌다  전직 살  부녀는 내 시종이고  초 자가 내 호위기사고  먼치킨 마탑주가 내 팬이다   그렇게 무탈하게 살아가던 어느날  갑자기 나를 사랑한다는 미친놈들이 나타났다  그런데 주변에서는 이게 다 내가 자초한  이란다  왜     참는 것에 익숙해지지 말라 하셨지요  이제부터라도 그럴 겁니다   나름 순했던 새끼 여우가 갑자기 늑대로 전직했고    저는 기다린 겁니다  그저 때가 되기만을   내 앞에서만 웃던 소꿉친구가 본색을 드러냈고    저는 안 되는 겁니까  딱 한 번이라도 좋으니  저 좀 봐주시면 안 될까요   착하기만 했던 아이가 가지 말라 붙잡으며 내게 집착한다            그래서 도대체 나한테 무슨 말이 하고 싶은 건데    사랑합니다   그러니 다른 놈들은 보지 마세요  셋 다 똑같은 놈들이라 심히 곤란하다      악녀여주  구원자여주  능력 여주  이 구역 아가리 파이터 여주  집착남주들  배틀연애  여주 주변도 심상치 않음  가벼운 로코  심각하게 쓰기 시작했는데 개그  됨     남주 아직 안 정했습니다  남주  는 셋입니다   전작   황제가 나를 시한부라고 생각해서 곤란하다   출처     
1521721	세상에서 네가 제  싫어 	 남주의 소꿉친구  리에트 라는 인 에 빙의했다   문제는 여주가 나타나면  리에트는 남주에게 환승이별 당하고 헌신짝처럼 버려진다는 것이다   비참한 결말을 알고 있다 보니  그 녀석과의 관계는 자연스럽게 앙숙이자 라이벌이 되어있었다    어쩌냐 에반  이번엔 내가  등  거 같은데    축하해    그게 다야    응  어차피 그게 리에트의 마지막  등  거니까    뭐  인마     결국 예상했던 것처럼 여주가 등장했고  리에트는 음모에 휘말려 북부로 망명됐다   그래서 이제 이 지겨운 관계도 끝  줄 알았는데  우연히 북부에서 남주를 만났다    이런 곳에서 널 만나다니   참 우리 인연도 질기다  그치  에반     응     서로 으르렁거리는 거  너도 지긋지긋했을 거야     응     그러니까 이제 마주치지 말자  그게 너도 원하는 거지     아니    또다시  응 이라고 대답할 줄 알았던 그가 무표정한 얼굴로 대답했다    뭐       아니라고    리에트는 오늘따라 그의 눈동자가 처연해 보인다고 생각했다    너는            정말 날 우연히 만났다고 생각하는 거야        남주 극혐하는 여주 능력 여주 공작 여주 능글 남주 존잘 남주 배틀 연애 혐관 인 줄 알았는데     
1482249	남주가 내 후원을 좋아해	  여주현판  성좌여주   신남주  내가 여태까지 한 잘못이라고는 시청자   따리인 게임 스트리밍 방송에 열심히 후원한 죄 밖에 없었다  그런데 겨우 그거 가지고 나한테 이런 시련을 주는건 너무 가혹하잖아     꾸  거릴 시간 없다고     아  좀 조용히 해봐  방어구 구입하잖아요      떨어져 버렸다   내가 보던 게임방송 속으로       지혁은 죽기 직전  급 던전 보상으로 나온 소원권을 노려보았다  죽더라도 저를 비참하게 버려버린 빌어먹을 제 성좌의 얼굴을 봐야겠다고 생각했다   그런데 그 빌어먹을 성좌가 그보다  살은 어려보이는 여자 줄 누가 알았겠는가     채유라     평생을 평 롭게 살아온 그녀에게는 미안하지만 안타깝게도 그는 절대 그의 작은 성좌를 놓아줄 생각은 없었다    적어도 이 세상의 끝을 볼때까지는      너에게 있어서 내가 제  중요하다고 말해     혹은  그 이후에도 말이다     어서        또라이남주 랭킹  위 헌터 남주 악바리 남주 회귀 남주 시궁창 인생 남주 집착남주 구원자여주 아가리로 카운터 펀치 때리는 여주 레이드  차원이동 지갑전사여주 환율깡패여주 액션개그       한야                     
1380266	남편이 마탑주였다	   가벼움       때려넣음          남편은 단순한 마법사가 아니라 마탑주였다  나는 그 사실을 몰랐다  나는 단순한 차원이동자가 아니라 불로불사였다  남편은 그 사실을 몰랐다   나는 죽었고    년 후에 깨어났다  그리고 내 귀에 들려온 소식은 마탑주가 미쳐서   년째 난동을 부리고 있다는 거였다    내가 살아난걸 모르는 건 알겠는데 미쳐있을 건 또 뭐람      불로불사 여주   마탑주 남주   그냥 무심한 애랑 안 무심한 애가 연애하는 게 보고 싶어서 지른 소설   취미작   자유                세 거리가 좁혀지고  문고리가 손에 닿기 직전     뒤에서 나를 감싸 안아오는 팔이 있었다     아  정말로  몇 번이고 덧그렸던 온기  떠올리고 떠올려서 무뎌지는 것 같던 감각들이 다시  선명해지는 것 같았다  익숙하고  그리웠고  반갑고  정말 어쩔   없이 슬퍼지는     이윽고 나를 품에 단단히 가두는 느낌에 나는 작은  소리로 말했다      울지 마             응      전혀 울음을 그칠 것 같지 않은  소리가 대답했다                                          
1525846	나는 원작에서 탈출하기로 했다	 소설  폭군의 성에서 살아남는법 의 악역 조연으로 환생했다   죽음을 피해 고군분투하다 정신을 차려보니 어느새 세상을 구한 전쟁영웅이 되어있었다     나랑 결혼해줄래     결투하자고     아니  결혼하자고    게다가 여자주인공과 이어져야 할 남자주인공이 나를 좋아하기 시작했다   얼결에 청혼을 받아들이고 이제 평 롭게 살아갈  만 남았다고 생각했는데      리체  네가 왜  어째서     그 독한 걸 먹고도 말할 힘이 남아있다니  좀 더 많이 넣을 걸 그랬나     커어억       버티지 말아요  언니  어차피 근처엔 아무도 없어요    갑자기 흑 한 여자주인공에게 살해당했다   그리고 정신을 차렸을 땐  또 다른 누군가의 몸에 빙의한 후였다   아무래도 진작 죽어야했던 내가 죽지 않고 살아남아 이런  이 생긴 모양이다  원작에서 최대한 멀어져야겠다  원작이 더는 나를 죽이려 들지 못하게   그렇게 나는 원작에서 탈출하기로 했다    마법사여주  마탑주남주  마 집사여주  전개속도 빠름   는 초이                        
1520171	최애캐에게 차였습니다	  피폐를 가장한 로코 스릴러   제   했습니다    부제   악녀를 죽이는 가장 완벽한 방법   단두대에  이 잘리는 악녀로 빙의했다    그래서 악녀의  를 벗고 살아남기 위해  그리고 나의 사적 욕심을 채우기 위해 최애캐에게 작업을 걸었다  당연히 넘어오겠지  책 빙의는 다 그런 거니까     저거 치워     갖다 버려     으득     대차게 까였다    무려   번이나  젠장    그리고 원작의 억제력은 결국 날 악녀로 만들었다    그래도 다행이지 뭐야  마침 각성한 능력 덕분에 단두대에  이 잘리는 것만은 막았으니까  대신 마녀로 몰린 나는 서쪽 황무지로 유폐되었다     아 몰라  어차피 인생은 혼자야     서쪽 마녀 자넷의 욜 솔 로 라이프  이제부터 시작이다    그런데     자넷 프레글린  나와 함께 돌아가지     무려 날   번이나 찬 그놈이 찾아왔다     피폐를 가장한 로코입니다     책빙의  판타지   능력여주  착각여주  식 부리는여주  마법사남주  집착남주  세계후회   구원해주기싫은구원자여주  염세적여주  코피터지는여주   피폐를가장한로코  로코를가장한피폐  개그있음  가벼움주의                              
1525196	그녀의 하트는 붉은색	  무심여주  집착여주 햇살남주 선결혼후연애 힐링  킬링    저주받은 공 의 장녀 레베카와  추앙받는 백 의 가주 애쉬튼의 결혼    모두가 혀를 차며 레베카를 손가락질 했다  레베카가 애쉬튼을 핍박할 게 뻔하다고  동아줄 같은 그를 붙잡고 매달릴 것이라고  하지만 그들이 보게 된 건 예상과는 전혀 다른 풍경이었다    부인  같이 식사하러 가요     부인  오셨어요  기다리고 있었어요     부인  부인    무심하기 짝이 없는 공녀와   줍은 얼굴로 레베카를 졸졸 따라다니는 애쉬튼이 존재할 뿐이었다    욕설이 포함되거나  내용과 관련없는 코멘트는 삭제될   있습니다  
1524936	북부 대공의 집착에서 벗어나기 위해	  책빙의  집착  속 여주  대부호를꿈꾸는여주  능력녀  북부대공  집착남주  직진남  능력남  질투  소유욕  벗어나고싶은여주  놓아주지않는남주  집착레벨맥스찍은남주  로코   실 로 북부 대공이자   이 소설의 남자주인공인 키아르 대공에게 사랑의 묘약을 먹이고 말았다    내가 이러는 건 다 네가 만든 이상한 약 때문이야  그러니까 네가 책임져    죽어가던 사람을  론 내 오해였지만  구해냈더니  보따리까지 내놓으라고 한다    오해하지 마  널 진짜 사랑하는 건 아니니까  절대 넌 날 좋아하지 마    그럴 생각 전혀 없는데요   어쨌든 시간이 걸리긴 했지만 무사히 해독제를 만들었다  예정대로 소설 속 여주인공도 나타났고  난 조용히 그의 영지를 떠날 준비를 했다   하지만    어딜 가  날 이렇게 만들어 놓고  네 멋대로 떠나겠다고    해독제가 안 통하는 건지  이 남자가 더 미쳐 날뛴다  도대체 이 미친놈을 어떻게 떼어내지        아이를 좋아하는가 보군    네  능력만 되면 한 셋 정도 낳을 생각이에요     내 대답에 키아르 대공이 심각한 표정을 지었다     난 아이를 별로 안 좋아하는데  네가 좋다면 뭐  고려해보지     어이가 없는 키아르 대공의 말에 난 당황한 시선으로 그를 바라보았다     그걸 왜 대공 이 고려해요  설마 저랑 결혼까지 생각하는 건 아니죠  해독제 드시면 그런 생각 싹 사라지실 거예요  그러니 그런 거 대공 이 고려할 필요 없어요     내 대답이 마음에 들지 않는 듯  키아르 대공이 날선 눈으로 나를 응시했다     그래서 어떤 새끼랑 애를 낳을 생각인데     누가 되었든 다 죽여 버릴 것 같은 기세였다  그의 몸에서  렁이는 냉기를 보며 나는 어색한 미소를 지었다                               
1521400	악녀에게 엄마로 간택당했습니다 	  빙의여주  평민여주  공작남주  딸은악녀  성장하는모녀  가벼운사건해결  소확행  존재감 없는 평민에 빙의했다   그것만으로도 암울한데  원작 도입전이라 가진 지식도 쓸모가 없단다   여관 을 거들며 빌어먹던 평범한 나날들    지루한  상에 지칠 즈음  악녀가 내 옷깃을 붙잡았다    엄마  저 버릴려는거 아니죠    나는 아주 조    지루한  상이 그리워졌다    
1478709	악당에게는 당근이 필요하다	 십구금  피폐 소설 속 여주의 말벗 시녀로 환생했다  문제가 있다면 여주를 대신해 남주와 결혼을 하게 됐다는 것이다   슈웬은 여주의 전철을 밟고 싶지 않았다  그래서 자신을 데굴데굴 굴려댈 남주를 길들이기로 했다   짐승을 길들  땐 당근과 채찍을 골고루 줘야 하는 법     그러나 겁쟁이 슈웬은 당근만 주구장창 주었다    부인이 없으면 아무것도 못 하는 걸 아시면서    그런데 어째 좀 이상하다   미치광이 대공  살인귀  그런  식언이 무색할 정도로 에셀리안은 멀쩡했다  마치 슈웬이 알고 있는 사실이 거짓인 것처럼  심지어 쓸모없기까지 한데     광증이 이런 식으로 나타나나   그 기회를 발판삼은 슈웬은 마침내 완전히 순해진 에셀리안을 보며 확신했다   내 당근이 통했나 봐   에셀리안의 입매가 느리게 올라갔다  어리광을 부리듯 그녀의 손에 뺨을 부빈다  비스듬히 시선을 올린 그의 붉은 눈이 사랑스럽게 휘어졌다  아주 부드럽고 다정한  소리가 슈웬을 옭아맸다    저만 예뻐해 주세요  부인      환생  책빙의  내숭남주  집착남주  다정남주  미쳐있는남주  초반무심남  쫄보여주  순진여주  다정여주  눈치없는여주  가벼움지향  달달   로코  남주를  길들이려는 여주  그러나  진실은     
