code	title	info
1502786	노르드 월드에서 힐러로 살아가고 있습니다 	          너무 써보고 싶어서 쓰는 여주 겜판      진입장벽높음 호불호 여주겜판  힐러여주 남캐했던여주 착한여주  순한맛 생존물 성장물 잔잔한 상물 레이드   기애애 스파르타 길드생활 사냥터 레벨업  게임생활   썸인듯썸아닌썸같은로맨스      유키띠    기념     감사합니다  작품설정    설정 및   구경하세요  
1499934	사라져드릴게요 대공 전하	 오로지 정치적  적만이 담긴 결혼   말의 애정도  온기도 허락되지 않는 관계  그럼에도 율리아는 필연적으로 남편을 사랑하게 됐다     이딴 식으로 거슬리게 구는 것이 취미인가     저는  그저 전하가 걱정돼서     나보단 그대의 앞날을 걱정하는게 어때  이 결혼이 영원할거라 생각하나     그것이 그녀의 가장 큰 실 였다       절벽 끝에 선 율리아는  한 때 제 세상이었던 남편의 얼굴을 천천히 눈 안에 새겨넣었다  지 이 아니면 영영 벗어나지 못할 것이다  그를  또 다시 사랑하게 될 것이다  이제 다시는  그에게 얽매이고 싶지 않았다     율리아     절박하게 달려드는 남편을 바라보며 율리아는 절벽 아래로 몸을 내던졌다       정략결혼  후회남  무심남  오만남  상처녀  다정녀  짝사랑녀  무심녀  오해물  
1502251	미친개를 길들이는 방법	  결혼하자    나라의 미친놈이라고 불리는 황제의 동생이 내게 청혼했다  한사코  어떻게든 거절해보려는 내 앞에 거침없는 협박이 이어졌다    거절하면 죽여 버린다    세상에  신이시여  누가 저  저  저 좀 살려주세요     선결혼후연애  회빙환   아마도 로코  비엘                       
1414648	악역이 될 조카를 키워보기로 했습니다	  설마가 사람 잡는다더니  내 조카가 진짜 악역인 것 같다  사랑받지 못하고 구르고 구르며 자라난 내 조카는 이 세상의 절반을 날려버릴 것이다  내 미래를 절반 짜리 확률의 도박에 걸  는 없었다  나는 내 한 몸 희생해서 조카의 양육을 맡기로 했다    그런데 조카가 나를 너무 좋아한다  집에서도 밖에서도 떨어지려 하지를 않는다  그래  착하고 건강하게만 자라주면 됐지         페키     루시     조카가 아장아장 걸어와 내 품에 꼭 안겼다  우리 천사 같은 페키  그 오빠에게서 이런 아기가 태어났다는 게 믿기지가 않을 정도다    세계를 날려버리기는 무슨  사랑스러움만으로 세상을 구할 것 같은데  이대로만 자라다오  고모는 그 이상은 바라지 않아요         넌 걔가 진짜 착하다고 생각해     당연하지  우리 페키만큼 천사 같은 애가 어디 있어     에녹은 인상을 구겼다  이 이야기만 나오면 항상 이런 반응이다  애가 아직 에녹에게 정을 못 붙이는 건 있지만 그건 네가 애를 괴롭혀서잖아     아니  봐     그가 나에게 손을 들어 조심스레 내 볼을 감쌌다  그의 얼굴이 점점 가까워졌다  잘생긴 얼굴을 바로 앞에서 보는 건 좋다지만  얘 지  뭐 하는 거야  내가 얼굴을 한 대 치기도 전에 그는 무언가에 밀쳐지듯 뒤로 밀려나 벽에 온몸을 박았다     루시     페키가 나타나 내 등에 매달렸다  에녹은 페키를 노려보며 온몸에 달라붙은 돌 부스러기를 털어내고 있었다  날아간 사람이 그가 아니었다면 위험할  도 있을 만한  이었다     저 형은 왜 그러고 있어     그렇지만 내  을 감싸 안은 페키는 평소처럼 천진난만한 표정이었다  에녹이 혼자 쇼하는 건 아닐까  아니면 우연히 마법적인 현상이  어난 건지도 모른다  우리 페키가 그런  을 할 것 같지는 않은데  에녹은 페키를  닥이는 나를 보며 황당하다는 듯 웃었다            육아물  악역조카   마법천재조카   고모앞에서는순한양인조카   사업가여주  조카바보여주   리메이크하였습니다    는  입니다 
1373173	미친 황제의 누이가 되어버렸다	  책 빙의  역하렘  유사근친 근친    성기사  퇴폐  피폐  집착  후회  궁중암투  흑마법   사냥꾼의 딸  이삭   개기 식을 보기 위해 한밤중 산으로 향하게 되고   달이 지구  자 속으로 완전히 모습을 감췄을 때 정신을 잃게 된다   눈을 뜬 곳은 완전히 다른 세계   먼 훗날 미친 황제인 오라비 아스타로트에게 죽음을 맞는  지랄 맞은  아비 공주 에게 빙의했음을 깨닫는다   살기 위해 이복형제인 말더듬이 유약 황자 요한네스와 친해지지만 아스타로트의 내면에 있던 불쾌감만 깨닫게 했을 뿐이다   이삭은 그들의 성물인 검은 돌만 있으면 돌아갈   있다는 사실을 알게 되고  그것을 찾아나서면서 원작의 남주이자 자신을 증오하는 성기사와 엮이며 돌이킬   없는  에 휘말리게 되는데      
1499206	내 죽음으로 남편이 흑화했다 	 빙의 당했다  그것도 소설의 마지막을 장식하는 명대사를 가지고 있는 여주 친구로   처음에는 꿈같은 시궁창 현실에서 벗어나기 위해서 자살 시도를 했다  하지만  내 몸은 몇 번을 되풀이해서 되살아났다   원작이 끝나기를 간절히 바라는 나에게 남편이 생겼다  가문과 황실이 정해준 정략결혼이었다  우리의 의사 따위 존재하지도  받아들여지지도 않았다   검사였던 남편은 황태자에게 위협이 된다고 하는 주변 사람들의 말에 검이 꺾었다  원치 않았던 무뚝뚝한 남편이었지만  소설이 끝날 때까지  년은 한집에서 살아야 했기 때문에 최대한 살갑게 굴었다   소설이 끝난 밤  남편이 늦게 들어오는 틈을 타서  누군가가 우리 집에 불을 붙였다   그리고 난 산 채로 불타서 죽고 되돌아왔다  원래 세계로   그렇게 한국으로 되돌아온 나는 바쁘게 회사원으로  하고 있었는데             하르모니아 께서 구조 요청을 보내셨습니다             하르모니아 꼐서 구조 요청을 보내셨습니다                하르모니아 꼐서 구조 요청을 보내셨습니다      절박  절박    왜 자꾸 내 눈앞에 이런 게 뜨는 걸까      이름이 어떻게 되시나요     이름      이름 뒤에  을 붙여서  보통 부르지 않나요  정 불편하시면 그냥 여보라고 부를게요  여보      발레리안입니다     그럼 발레리안 이라고 부를게요  그래도 앞으로  년은 같이 살아야 하는데  앞으로 즐겁게 지내봐요    아직도 꿈에서 당신의  소리가 생생하게 들립니다  하지만 눈을 뜨면  다시 당신이 없는 차가운 아침이 저를 반깁니다   저는 언제쯤  당신 곁으로 갈   있을까요  나의 엘리자베스      겉다정속은무심여주  선빙의후차원이동여주  단아여주  햇살여주  남주구원  무심여주   죄책감남주  오해남주  애절집착남주  속이썩어들어가는남주  기사남주  고 나무남주  조신남주  제국제 검   차원이동  빙의  쌍방오해    는  로 부탁드립니다  미   
1487923	시한부라서 흑막 남색가와 결혼했는데	 고 위 피폐물 소설 속 시한부 엑스트라에 빙의했다   어차피 죽을 거 숨통이나 틔우자는 생각으로 흑막 남색가와 계약 결혼했다   그런데  알면서도 못 구하던 치료제가 남편의 후원에는 널렸네   시한부라서 남색가랑 결혼한 건데  치료가 가능하다면 평생 이렇게 살 이유가 없잖아   그래서 결심했다    아픈 척은 계속하면서  이혼 준비를 해둬야겠다고    저 사람이  적을 다 이뤄서 내가 더 이상 필요 없어지면 이혼하겠다고   그동안 건강 챙기고 돈 많이 모아놔야지 했는데        우리 이제 그만 이혼하기로 해요     방   뭐라고 하셨습니까     원하는 건 다 이루셨잖아요  이제 제가 필요 없을 테니 헤어져줘요     계약기간이 있다는 사실을 잊으신 겁니까  계약 위반 시에는 어떻게 하기로 했더라            부인은 죽는 날까지 내 아내입니다  그러니 쓸데없는 짓에 아까운 시간 쓰지 마십시오    망했다        제 침실에는 무슨  로       남편이 아내의 침실에 드는 게 이상한  입니까     네     오늘부터 진짜 잠자리를 함께 하려고 합니다  자꾸만 쓸데없는 얘길하셔서 말입니다       그렇지만 저는 몸이 아직  콜록     다 나은 거 아니까 쇼는 그만 두십시오       그  그렇다하더라도 당신은       남색가라 안 된다는 건가     아닌가요     맞는지 아닌지는 지  확인해보면 될 거 아닙니까  벗으십시오            왜  겁납니까    윗옷을 벗다 말고 그가 말했다   진짜 망했다  이 소설이 고 위인 걸 깜빡하고 있었다      쌍방삽질  남주남색가아   집착남주  절륜남주  
1511210	라스트 보스가 되어버렸습니다	  주인공의 재능이 너무 뛰어남  라스트 보스  황제 아리아하드네   슈플란스 그녀는 주인공에게 죽음을 맞이하게 되는 폭군이었다  라스트 보스 아리아하드네는 최후의 순간 기도했다   만약 자신과 같은 삶과 같은 길을 다른 사람이 걸었다면 다른 결말을 맞이할   있었을까   그러한 의문이 담긴 기도를    그 기도를 들어준  존재들 이 있었다  그리고 그들은 응답했다    그렇게 나는 라스트 보스의 어린 시절로 빙의하게 되어버렸다   어이도 없고  억울하기도 하지만   이렇게 된 거 원작과는 달리 해피엔딩을 노려보기로 했다    빙의물  회귀  라스트 보스의 어린 시절로 빙의  라스트 보스가 세계관최강자  그런데 내가 라스트보스네   그러므로 내가 세계관최강자  마법사남주     출처                           
1505311	남주 니들끼리 사랑하세요	  환생  하필비엘소설속  여주착각계  너희왜이래  역하렘   백작 영애로 환생한 후 맞이한 데뷔탕트에서 익숙한 장면을 본 후 기억이 나버렸다  여기가 전생에 읽었던 소설 속 세계라는 걸  문제는 그 소설이 제국의 정치판을 쥐고 흔드는 공작과 모든 영애들의 로망인 황태자  그리고 제국의  호신이라 불리는 기사단장이 착하고 순 한 한 남자와 썸타는 비엘소설이라는 것에 있었지    그래서 다 포기했다  어차피 내 것이 아닐 남자들이니까  그러니까 니들끼리 알아서 지지고 볶고 썸타고 사랑하라고   아니  근데 왜      로즈마리  제가 당신 마음에 들었으면 좋겠습니다    영애  부디 제 무례를 용서하세요  당신께 시선을 거둘  가 없어 그만    로즈  라고 불러도 돼  허락해줘    로즈마리   제가 미우세요       아니  근데 왜 뜬 없이 나한테  작거는 거 같지  오해하게 이러지 말고  니들끼리 사랑하세요                                   
1466301	남편은 내가 사라지기를 바랐다	 가  사정으로 어린 나이에 남부 공작의 아들과 결혼을 하게 되었다   모든 것이 처음인 결혼생활이었지만 그래도  남편 이시드가 좋은 사람이라 괜찮았다고 생각했으나  천천히 많은 것들이 어그러지기 시작했다  아델리아가 알아차렸을 때는 어떻게 풀려고 노력을 해도 풀   없고  손을 댈  록 엉키는 실타래처럼 되어버렸다   그렇게 남편을 포함한 사람들과의 모든 관계가 어그러진 후  어느 날 남편이 말했다       당신이  차라리 내 눈에 보이지 않았으면 좋겠습니다    이미 갈기갈기 찢겨 넝마가 되어버린 마음이었기에  상처받지 않았다  않으려 했다   그 말을 들은 아델리아는  슬픔이 담긴 눈으로 웃을 뿐이었다  그리고 얼마 지나지 않아 아델리아는  별관에 큰 불이 나던 날 제 머리에 총을 쏘고 알아볼   없이 불에 타 죽었다      초반 밝은 분위기   초반 밝은 여주    무심여주   밝은 남주    무심남주   후회남주  공작남주  반미친남주  집착 남주   회귀  환생  빙의     상단주남주  벤츠남주  자기 사람에게만 따뜻한 남주     아델리아는 원래 고향에서도  전남편의 영지에서도 정말 먼 다른 제국으로 가서 아이를 낳고 새 삶을 살았다   이름을 바꾸고  머리도 자르고  염색을 하고  자신을 바꾸고 살아갔다  원래 아델리아를 아는 사람이었어도 지나가다 마주쳐도 알아볼  없을 것이었다    년이 흘렀고  호감이 있는 사람과의 관계가 진전되던 중  이곳에 올 이유가 없는 전남편과 만나게 되었고  한번도 본적 없는 얼굴로 아델리아 앞에 무릎을 꿇고 처절하게 울음을 터트렸다    내가 사라지기를 바랐던 당신의 소원을 들어주었는데   왜 그런 표정으로 나를 보고 있는건지  이해가 되지 않았다      오해로 인해 관계가 파탄나게 되어 지친 여주가 죽음을 위장하고 새 삶을 사는데  살아있다는 걸 알게된 남주가 눈이 돌아 후회하면서 여주에게 집착하고  다른 남주는 그런 여주를 지키는  세 남녀의 이야기가 보고싶었습니다       유레카     전체적으로  중 
